equity,returns
100000.0,0.0
99926.65269717443,-0.0007334730282556848
99693.74592862798,-0.0023307772477106103
99746.02919432944,0.0005244387721060884
99681.66250355233,-0.0006453057961005074
99859.66092878005,0.0017856687053286013
99971.63835641369,0.0011213479656565393
99900.64639239808,-0.0007101210421551568
100020.45744304375,0.0011993020563157175
100190.61492213402,0.0017012267634064996
100072.9847988388,-0.0011740632931201158
100174.47216859288,0.001014133534220844
100006.69601435536,-0.0016748394137296463
100018.01550747926,0.0001131873521976254
99884.16988124915,-0.0013382151760459133
99996.75134988065,0.0011271202310170405
100102.2312603878,0.0010548333729170618
100086.68594281113,-0.00015529441632747382
100308.91186339955,0.0022203344879997006
100337.5876349683,0.0002858746150869662
100382.92392994493,0.0004518376018921807
100521.08851484011,0.001376375378262647
100585.20055317151,0.0006377968969360331
100939.03335319422,0.003517742153684538
100480.49412365246,-0.004542734503284646
100830.008052476,0.003478425657356153
100517.15351321126,-0.003102791969449348
100038.10533091633,-0.004765835139093688
100044.79211648613,6.684238518600648e-05
100237.06944431001,0.0019219124129919577
100469.4612255665,0.002318421543494978
100549.53651623496,0.0007970112479122954
100629.98981571618,0.0008001359555568693
100646.56848889984,0.00016474883097987596
100812.00637956662,0.0016437509311112806
100904.63687764852,0.0009188439096543157
100564.42891030936,-0.0033715791252653137
100821.25771830052,0.0025538732807821804
100827.19245083543,5.886390101867245e-05
100984.31595271872,0.0015583445106825836
100950.38085077146,-0.00033604329174399236
100961.92568572506,0.00011436147993010366
100963.73408517153,1.791169724810798e-05
101054.41087158481,0.0008981124483449838
101026.79362863624,-0.0002732908213543377
101041.49023846422,0.00014547239697623227
100966.626191437,-0.0007409238210020289
100695.51042779595,-0.0026852017727818584
100685.04526833733,-0.00010392875922826412
100576.17547929677,-0.001081290560583347
100203.86369163112,-0.00370178907570696
100326.74492100991,0.0012263122882860973
100307.73412704567,-0.0001894887946301388
100371.85601004548,0.0006392516345608652
100146.2481228843,-0.0022477205875181105
100035.40656143642,-0.0011067969447229285
100166.63009955292,0.0013117709281853442
99890.23509517728,-0.0027593521325508553
99754.84792855779,-0.0013553593751230097
99913.46137711093,0.00159003248310029
99841.3879687311,-0.0007213583373695616
99881.56153862156,0.00040237391234032664
100130.24894075558,0.002489822929308711
100285.87747387981,0.0015542609228536572
100413.05609254539,0.0012681608005943356
100339.91645357934,-0.0007283877397242282
100504.11606182154,0.0016364335754471327
100663.58486526606,0.0015866892789389486
100722.93231281756,0.0005895622297867685
101087.21232006307,0.0036166541112421244
101078.4473399147,-8.670711108964784e-05
101131.75595015577,0.0005273983885190073
101171.49808310052,0.00039297382480277384
100969.50396657363,-0.0019965516015289495
101004.4452657784,0.00034605794652948146
101052.0019100466,0.00047083714130664845
101109.22060232855,0.0005662301706094566
100560.94130774925,-0.0054226438628751285
100479.90310264751,-0.0008058616401942132
100563.66192115785,0.0008335877715245408
100545.69499234154,-0.00017866223716474518
99931.50986451705,-0.006108517404661319
100231.50051587392,0.003001962561794433
100279.95704285378,0.00048344608960720946
100220.44504365728,-0.0005934585629217207
99923.35787788355,-0.002964336923911233
99380.6563100301,-0.005431178248800325
99380.11637117469,-5.433037730426527e-06
99475.72269528484,0.0009620266870393981
99366.15782707957,-0.0011014231938871251
99079.99581531393,-0.0028798739734269604
98511.47815343668,-0.005737966147444893
98310.12027946996,-0.0020440041885584994
97974.66387204411,-0.0034122265995834154
98032.92441759977,0.0005946490985848249
97851.68279937978,-0.001848783143997056
98332.90923829678,0.0049179168426120475
98566.80261940777,0.002378587015504438
98308.24398422637,-0.002623181723564279
98462.51211682029,0.0015692288494001756
98595.57819180806,0.0013514389601384136
98819.22067558556,0.002268281071818687
99073.53388960549,0.0025735197290698885
98759.91341999383,-0.003165532279903525
98744.27035733608,-0.00015839485997951955
98406.7911183808,-0.0034177095818724874
98343.99298008397,-0.0006381484202780653
98319.50275120669,-0.0002490261797916426
98070.93470884145,-0.002528166186867608
97986.92947833452,-0.0008565762196141519
97683.46751026926,-0.0030969637448672763
97604.71072774418,-0.0008062447467560871
97631.92018987381,0.000278772017526128
97810.32062489448,0.0018272756970641889
98042.29662642018,0.0023716924762504374
97719.08562614414,-0.0032966486036899658
97379.96997483168,-0.003470311343373136
97440.3790612241,0.0006203440646781282
97151.86130954139,-0.0029609670494141578
97353.1896690335,0.0020723057363836207
97013.80441943785,-0.0034861235748868905
