symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
USDCHF,long,2024-07-03 16:00:00,0.90067,2024-07-03 20:00:00,0.9012,0,0.0,0.0005884508199451858,4.0,take_profit,0.8000000000000002
GBPUSD,long,2024-07-03 16:00:00,1.2764,2024-07-04 00:00:00,1.2748,129800,-207.68000000000595,-0.0012535255405829253,8.0,session_change,0.7333333333333334
USDCHF,long,2024-07-03 20:00:00,0.9012,2024-07-04 00:00:00,0.90085,0,-0.0,-0.000388371060807769,4.0,stop_loss,0.6333333333333333
USDJPY,short,2024-07-03 20:00:00,161.712,2024-07-04 04:00:00,161.53,1000,181.99999999998795,0.0011254576036409665,8.0,session_change,0.6333333333333333
USDCHF,long,2024-07-04 00:00:00,0.90085,2024-07-04 04:00:00,0.9007,0,-0.0,-0.00016650940778164457,4.0,stop_loss,0.7000000000000001
USDCHF,long,2024-07-04 04:00:00,0.9007,2024-07-04 08:00:00,0.90164,0,0.0,0.0010436327300988697,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-04 08:00:00,0.90164,2024-07-04 12:00:00,0.8996,0,-0.0,-0.002262543809059094,4.0,stop_loss,0.7666666666666666
GBPUSD,short,2024-07-04 08:00:00,1.27534,2024-07-04 16:00:00,1.2759,130300,-72.96800000001511,-0.0004390985933163831,8.0,session_change,0.6333333333333333
USDCHF,long,2024-07-04 12:00:00,0.8996,2024-07-04 16:00:00,0.8996,0,0.0,0.0,4.0,stop_loss,0.8333333333333334
USDCHF,long,2024-07-04 16:00:00,0.8996,2024-07-04 20:00:00,0.8997,0,0.0,0.00011116051578490442,4.0,take_profit,0.7333333333333334
USDJPY,short,2024-07-04 04:00:00,161.53,2024-07-05 00:00:00,161.374,1000,156.0000000000059,0.000965764873398167,20.0,time_exit_8h,0.6333333333333333
GBPUSD,short,2024-07-04 16:00:00,1.2759,2024-07-05 00:00:00,1.27551,130100,50.739000000014634,0.0003056665882907065,8.0,session_change,0.7333333333333334
USDCHF,long,2024-07-04 20:00:00,0.8997,2024-07-05 00:00:00,0.90031,0,0.0,0.0006780037790374562,4.0,take_profit,0.6333333333333333
USDCHF,short,2024-07-05 00:00:00,0.90031,2024-07-05 04:00:00,0.8983,0,0.0,0.002232564338949992,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-05 04:00:00,0.8983,2024-07-05 08:00:00,0.89815,0,-0.0,-0.0001669820772570227,4.0,stop_loss,0.7000000000000001
USDCHF,long,2024-07-05 08:00:00,0.89815,2024-07-05 12:00:00,0.89902,0,0.0,0.0009686577965819043,4.0,take_profit,0.7666666666666666
USDCHF,long,2024-07-05 12:00:00,0.89902,2024-07-05 16:00:00,0.89751,0,-0.0,-0.00167960668283243,4.0,stop_loss,0.7666666666666666
USDCHF,long,2024-07-05 16:00:00,0.89751,2024-07-05 20:00:00,0.8956,0,-0.0,-0.0021281099932035055,4.0,stop_loss,0.8000000000000002
