symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
USDJPY,short,2024-07-22 12:00:00,156.902,2024-07-23 04:00:00,156.285,223.52204934315102,137.913104444722,0.003932390919172415,16.0,quick_profit_20pips,0.8666666666666666
USDCHF,long,2024-07-23 04:00:00,0.8887,2024-07-23 12:00:00,0.8912,29652.936760912715,74.1323419022802,0.0028130977832788867,8.0,quick_profit_20pips,0.8
GBPUSD,short,2024-07-23 04:00:00,1.2929,2024-07-23 20:00:00,1.2903,20382.52370595029,52.994561635469445,0.0020109830613349337,16.0,quick_profit_20pips,0.8
USDJPY,short,2024-07-23 12:00:00,156.164,2024-07-23 20:00:00,155.633,168.87390588850488,89.67204402679229,0.0034002715094386513,8.0,quick_profit_20pips,0.8333333333333334
GBPUSD,short,2024-07-24 00:00:00,1.28998,2024-07-24 12:00:00,1.29179,20472.778355601502,-37.05572882364055,-0.0014031225290315273,12.0,stop_loss,0.8
USDCHF,long,2024-07-24 08:00:00,0.89043,2024-07-24 12:00:00,0.8864,29659.237248474135,-119.52672611135341,-0.004525903215300573,4.0,stop_loss,0.7666666666666666
USDCHF,long,2024-07-24 12:00:00,0.8864,2024-07-24 16:00:00,0.88385,39663.61571711551,-101.14222007864221,-0.0028768050541515583,4.0,stop_loss,0.9333333333333333
USDJPY,short,2024-07-24 12:00:00,154.206,2024-07-24 16:00:00,153.417,170.9944601944048,134.9146290933832,0.00511653243064464,4.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-07-24 16:00:00,0.88385,2024-07-25 04:00:00,0.8827,29843.567331679307,-34.32010243143074,-0.0013011257566328952,12.0,stop_loss,0.8000000000000002
GBPUSD,short,2024-07-24 12:00:00,1.29179,2024-07-25 08:00:00,1.2892,27216.36564120421,70.49038701072142,0.0020049698480403876,20.0,quick_profit_20pips,0.9333333333333333
USDJPY,short,2024-07-25 12:00:00,152.675,2024-07-25 16:00:00,153.994,172.8294199168614,-227.9620048703382,-0.008639266415588593,4.0,stop_loss,0.7666666666666666
GBPUSD,short,2024-07-25 08:00:00,1.2892,2024-07-25 20:00:00,1.28504,20467.52380220821,85.14489901718495,0.003226807322370417,12.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-07-25 08:00:00,0.8803,2024-07-26 00:00:00,0.88062,29974.703721239144,9.591905190796135,0.0003635124389412552,16.0,time_stop_12h,0.7666666666666666
USDJPY,short,2024-07-26 12:00:00,154.592,2024-07-26 16:00:00,153.826,227.2800668480728,174.09653120562822,0.004954978265369615,4.0,quick_profit_20pips,0.8666666666666666
GBPUSD,short,2024-07-26 08:00:00,1.28636,2024-07-29 00:00:00,1.28653,20485.525102329797,-3.482539267396137,-0.00013215585061724828,64.0,time_stop_12h,0.7666666666666666
USDCHF,long,2024-07-26 08:00:00,0.88255,2024-07-29 00:00:00,0.88432,29858.659646063068,52.849827573533105,0.002005552093365871,64.0,quick_profit_20pips,0.7666666666666666
USDJPY,short,2024-07-26 16:00:00,153.826,2024-07-29 00:00:00,154.128,171.6059730479531,-51.82500386048055,-0.001963257186691408,56.0,time_stop_12h,0.8333333333333334
GBPUSD,short,2024-07-29 04:00:00,1.28798,2024-07-29 08:00:00,1.2828,20494.74002681829,106.16275333891797,0.004021801580769859,4.0,quick_profit_20pips,0.8
USDCHF,long,2024-07-29 00:00:00,0.88432,2024-07-29 20:00:00,0.88617,29849.84537242335,55.22221393898375,0.0020920028948797024,20.0,quick_profit_20pips,0.8
GBPUSD,short,2024-07-29 08:00:00,1.2828,2024-07-29 20:00:00,1.28645,20599.222780240787,-75.18716314788203,-0.0028453383224198263,12.0,stop_loss,0.7666666666666666
USDJPY,short,2024-07-29 08:00:00,153.631,2024-07-30 00:00:00,153.793,172.0009827605944,-27.86415920721735,-0.0010544746828439972,16.0,time_stop_12h,0.7999999999999998
USDJPY,short,2024-07-30 00:00:00,153.793,2024-07-30 08:00:00,154.827,171.73816650649667,-177.57726416771615,-0.006723322908064683,8.0,stop_loss,0.8
GBPUSD,short,2024-07-29 20:00:00,1.28645,2024-07-30 16:00:00,1.28261,20536.703473376765,78.86094133776812,0.0029849586070193673,20.0,quick_profit_20pips,0.8
USDJPY,short,2024-07-30 12:00:00,154.877,2024-07-30 16:00:00,153.836,170.2351789464518,177.2148212832558,0.00672146283825227,4.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-07-30 12:00:00,0.88615,2024-07-30 20:00:00,0.8837,29752.879094611093,-72.89455378179575,-0.0027647689443096,8.0,stop_loss,0.8333333333333334
USDJPY,short,2024-07-30 16:00:00,153.836,2024-07-30 20:00:00,153.248,171.8241094241766,101.03257634141967,0.0038222522686498753,4.0,quick_profit_20pips,0.8333333333333334
GBPUSD,short,2024-07-30 16:00:00,1.28261,2024-07-31 08:00:00,1.28375,20608.551077395026,-23.493748228228657,-0.0008888126554446939,16.0,time_stop_12h,0.8000000000000002
USDCHF,long,2024-07-30 20:00:00,0.8837,2024-07-31 08:00:00,0.88113,29919.791703405615,-76.89386467775459,-0.0029082267737920923,12.0,stop_loss,0.8
USDCHF,long,2024-07-31 08:00:00,0.88113,2024-07-31 20:00:00,0.87756,29977.15227027989,-107.01843360489808,-0.004051615539137202,12.0,stop_loss,0.7666666666666666
